id,title,employer,posting_date,salary,country,region,locality,employment_type,is_remote,be_in_first_ten,required_skills
42632074,Recruitment Consultant,Rule Recruitment Ltd,Posted 7 May,"£23,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Benefits,Recruitment,Technology Recruitment,Training"
42710265,Data Migration Specialist,Harnham,Posted 13 May,€80.00 - €90.00 per hour,Sweden,,Sweden,"Contract, full-time",True,True,
42730525,C C++ Software Engineer,Amazing Prospects Ltd,Posted 17 May,"£40,000 - £60,000 per annum, inc benefits",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42856588,Python Developer GCP AWS,Client Server Ltd.,Posted 27 May,"£85,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"python,developer,aws,gcp"
42866671,Machine Learning Engineer,Harnham,Posted 27 May,"£50,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42781767,Infrastructure Engineer DevOps Linux AWS,Client Server Ltd.,Posted 21 May,"£70,000 - £85,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"linux,python,cloud,devops,aws,kubernetes,ci/cd"
42923747,Solutions Architect Data,Harnham,Posted 3 days ago,"£80,000 - £95,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42927187,Cloud Architect,Goodman Masson,Posted 3 days ago,"£50,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"GCP,Cloud,AWS,DevOps,Cloud Engineer"
42753419,Data Engineer SQL / Python,Michael Page Technology,Posted 5 days ago,"£35,000 - £45,000 per annum, inc benefits",England,Warwickshire,Stratford-upon-Avon,"Permanent, full-time",False,True,"GCP,Python,Spark,SQL,Athena,Presto,AWS,BigQuery,Dask"
42580502,Senior Software Developer,Additional Resources Ltd,Posted 28 April,"£60,000 per annum",Scotland,Aberdeenshire,Aberdeen,"Contract, full-time",False,True,"Front End,Software Developer,Net,ASP Net Zero"
42706489,Data Engineer / ETL Developer - 70k - 75k,Comtecs Ltd,Posted 13 May,"£70,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",True,False,"Data Streaming,ETL,SQL,Apache Spark,AWS Glue"
42726402,Insight Analyst,Harnham,Posted 15 May,"£30,000 - £40,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Analyst,CRM,Insight,Marketing,Retail,SQL,SAS,Customer,Excel,Online Marketing,Customer Journey,Campaign Management,eCommerce,Online Payments,Revenue Optimisation,Recommendations,Commercial Analytics,Senior Analyst,Campaign Analytics"
42733419,Product Owner,ONYX InSight,Posted 17 May,Salary negotiable,England,Nottinghamshire,Nottingham,"Permanent, full-time",False,True,Product Owner | SaaS | Product Development | Scrum | Leadership | Project Management | Design | User Flow | Product Manager | Agile | Document Control
42568318,Senior Data Engineer,Gold Group Ltd,Posted 27 April,"£70,000 - £1,000,000 per annum",England,South East England,London,"Permanent, full-time",False,False,Senior Data Engineer / Scala / Java / SQL / Python / GCP / AWS
42497221,Natural Language Processing (NLP) Expert - Remote,Profile 29,Posted 19 April,"£60,000 - £70,000 per annum, negotiable",Scotland,Lanarkshire,Glasgow,"Permanent, full-time",False,True,
42497227,Natural Language Processing (NLP) Expert - Remote,Profile 29,Posted 19 April,"£60,000 - £70,000 per annum, negotiable",England,South East England,London,"Permanent, full-time",True,False,
42607292,Computer Vision Engineer,Harnham,Posted 30 April,"£51,000 - £65,000 per annum",Ireland,,Ireland,"Permanent, full-time",False,True,
42883239,Junior / Graduate Data Engineer,Sparta Global,Posted Yesterday,"£25,000 - £28,000 per annum, inc benefits",England,West Midlands,Birmingham,"Contract, full-time",False,False,"Analytics,Cloud Computing,Machine Learning,Python,Spark,Statistics,Hadoop,Big Data,modelling,SQL/NoSQL,Data Lakes"
42578667,Data Engineering Lead - Manchester,Adria Solutions Ltd,Posted 28 April,"£60,000 - £80,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42681167,DevOps Engineer AWS KS8 Terraform,Client Server Ltd.,Posted 11 May,"£80,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"saas,cloud,devops,aws,kubernetes,terraform,ks8"
42688602,Front End Developer JavaScript Electron React,Client Server Ltd.,Posted 12 May,"£75,000 - £85,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"javascript,tdd,web,mobile,desktop,react,electron"
42706406,Machine Learning Lead,Oscar Technology,Posted 13 May,"£85,000 - £120,000 per annum",England,South East England,Bedfordshire,"Permanent, full-time",True,True,"Machine Learning,Python,Ruby,Bash,Deep Learning"
42827738,Web Developer JavaScript React - Remote Working,Client Server Ltd.,Posted 25 May,"£75,000 - £85,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"javascript,web,mobile,desktop,react,electron"
42812323,Software Engineering Manager - JavaScript m / f / d,Rise Technical Recruitment Limited,Posted 24 May,"€80,000 - €110,000 per annum",Germany,,Germany,"Permanent, full-time",False,True,"* Experience leading a cross-functional team. * Experienced writing of code in the frontend with TypeScript / Angular 2+ * Experience in creating back,HTML Linux and Docker."
42833926,Product Insights Lead - Personalisation,Harnham,Posted 25 May,"£175,000 - £200,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42224224,AI FOOTY FANATIC & RESEARCHER,GradBay,Posted 22 April,£10.00 per hour,England,South East England,London,"Permanent, full-time",False,False,"Algorithms,Artificial Intelligence,Sports,Technology Start-up,Researchers"
42644224,Data Engineer / ETL Developer - 70k - 75k,Comtecs Ltd,Posted 6 May,"£70,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",True,False,"SQL,Hadoop,AWS,ETL (Talend)"
42679808,Mid/ Senior Java Software Engineer,createselect,Posted 11 May,"£65,000 - £75,000 per annum",Scotland,Midlothian,Edinburgh,"Permanent, full-time",True,True,"Frameworks,Java,REST,Jenkins,Scala"
42750727,Head of Data Science & Analytics,PerfectHome,Posted 18 May,Competitive salary,England,West Yorkshire,Leeds,"Permanent, full-time",False,True,"Analyst,Credit Risk,Data Science"
42664636,Senior UI Designer - Fully Remote,Carrington Recruitment Solutions Ltd,Posted 8 May,"£60,000 - £65,000 per annum, negotiable",England,South East England,London,"Permanent, full-time",False,False,
42637663,Head of Data Science,Harnham,Posted 5 May,"£110,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42826342,React Native Developer - Remote UK,Client Server Ltd.,Posted 25 May,"£75,000 - £85,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"tdd,mobile,api,native,react"
42912104,Junior Dev/Ops Engineer (Home Based),JTH Recruitment Ltd,Posted 4 days ago,Salary negotiable,England,Cambridgeshire,Peterborough,"Permanent, full-time",True,True,"Linux,SQL,data engineer"
42581881,Senior Scientist,Hays Specialist Recruitment Limited,Posted 28 April,"£35,000 - £45,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42771172,NGS Scientist,ADLIB,Posted 20 May,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42776544,Molecular Scientist,Page Group,Posted 20 May,Salary negotiable,Scotland,Stirlingshire,Stirling,"Permanent, full-time",False,True,Molecular
42819272,Clinical Trial Leader,CK GROUP,Posted 24 May,Salary negotiable,Switzerland,Switzerland,Basel,"Contract, full-time",False,True,
42929395,Validation Scientist,Fortem People,Posted 3 days ago,"£35,000 - £37,000 per annum",England,North Yorkshire,Skipton,"Contract, full-time",False,True,
42567928,Analytical Scientist Proteins,VRS Recruitment,Posted 27 April,"£25,000 - £31,000 per annum",England,England,South East England,"Permanent, full-time",False,False,
42319827,Senior Scientist / GLP Study Director,VRS Recruitment,Posted 4 May,Competitive salary,England,Berkshire,Reading,"Permanent, full-time",False,True,
42826943,Research Scientist (Pharmacology),VRS Recruitment,Posted 25 May,"£35,000 - £42,000 per annum",England,South East England,Berkshire,"Contract, full-time",False,True,
42427881,Data Engineer - Commercial Domain,TUI,Posted 24 May,Competitive salary,England,Bedfordshire,Luton,"Permanent, full-time",False,True,
42700126,Head of Airline Data Science,TUI,Posted 4 days ago,Competitive salary,England,Bedfordshire,Luton,"Permanent, full-time",False,True,
42695127,PHP Developer,Street Group,Posted 12 May,"£35,000 - £45,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",True,False,PHP
42789378,Senior Full Stack Developer,INSIGNIA RECRUIT,Posted 21 May,Salary negotiable,England,South East England,London,"Contract, full-time",False,False,
42939581,Data Architect,Digital Waffle,Posted 2 days ago,"£70,000 - £75,000 per annum",England,Nottinghamshire,Mansfield,"Permanent, full-time",False,True,Data Architect / Cloud / Azure / Agile / DevOps / Data Stores / Data Lakes / Data Warehouses / ETL / Data Engineers / RDBMS / NoSQL / SSIS / Linux / U
42049706,Senior Product Owner - Analytics,TUI,Posted 24 May,Competitive salary,England,Bedfordshire,Luton,"Permanent, full-time",False,True,
42674468,Full-Stack Developer (MERN),Illuminet Solutions,Posted 10 May,"£55,000 - £65,000 per annum",England,Dorset,Bournemouth,"Permanent, full-time",True,True,"JavaScript,Node,React,MongoDB"
42815571,Senior Analyst - Strategy & Analytics,Goodman Masson,Posted 24 May,"£40,000 - £55,000 per annum",England,London,Camden,"Permanent, full-time",False,False,"Analyst,Business Analyst,Data Analysis,Data Analyst,Strategy Consulting,Senior Analyst,Strategy Analyst"
42621062,Data Engineer,Steria Recruitment,Posted 4 May,Salary negotiable,Scotland,Midlothian,Edinburgh,"Contract, full-time",False,True,
42693724,Senior Python Developer,Hays Specialist Recruitment Limited,Posted 12 May,"£40,000 - £50,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Software Engineer,Python Developer,Python Engineer"
42758105,Software Developer Senior,Additional Resources Ltd,Posted 19 May,"£75,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"Front End,Software Developer,Net,ASP Net Zero"
42848306,Front-end React developer,FRG Technology Consulting,Posted 26 May,"£50,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42859433,Senior Data & Insight Strategist - Digital Agency,Blue Pelican,Posted 27 May,"£55,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42775863,Data Engineer / ETL Developer - 70k - 75k,Comtecs Ltd,Posted 20 May,"£70,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",True,False,"Glue,SQL,Hadoop,AWS,ETL (Talend)"
42789494,Principal Full Stack Developer,INSIGNIA RECRUIT,Posted 21 May,Salary negotiable,England,South East England,London,"Contract, full-time",False,True,
41495600,Strategic Insights Consultancy Director / Applied Sciences Director,Blue Pelican,Posted 26 April,"£80,000 - £95,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Consultants,CRM,Insight,SQL,Data Science"
42944594,Machine Learning Researcher / Quantitative Research Scientist,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42835799,Quantitative Research Scientist,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42834885,Power Consultant,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42944849,Software Engineer - Private Markets,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42945108,"Software Engineer, C# Developer - Private Markets",eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42881106,Talent and Engagement Manager,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42834692,Data Ops Engineer,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42944615,"Senior Associate, C# Developer - Private Markets",eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42945541,"Senior Associate, Software Developer - Private Markets",eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42836013,Quality Assurance Lead- Sports Betting Fintech,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42836845,Product Manager - Alternative Data,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42836006,Buy-side KDB developer,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42834098,Quant KDB developer,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42837751,Asset Management Research Technology - Data Science Analytics Team Lead - Executive Director,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42647698,Applications Scientist - Antibodies,Bio-Rad AbD Serotec Ltd,Posted 6 May,Competitive salary,England,Oxfordshire,Kidlington,"Permanent, full-time",False,True,"ELISA,Immunohistochemistry,Immunology,Flow Cytometry,Western Blotting"
42601194,Scientist,Recruitment Genius,Posted 30 April,"£25,000 - £35,000 per annum",Scotland,Lanarkshire,Glasgow,"Permanent, full-time",False,False,
42838340,Senior Product Manager - Enterprise Quant Platform,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
